0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
-0.23230095531739808,1.6222063248662155,0.20321840850353082,-0.6298133133508192,-0.358916137336433,0.6340450337190506,-0.25244275746823475,0.19317872066960823,-1.0477614400134088,0.093706152081274,2.273936349585542,-0.9306632205820173,0.9793137702094729,-0.04146089834374837,0.7289283569806082,-0.3880040709068718,-1.2436308787669168,0.18454393480646689,0.128158501912054,1.2744329228952533,0.0
-1.2129716844104215,0.061686736442973004,-2.564256836372837,-0.7853501484891351,-0.18312242850885888,-0.35224899967988754,-1.4865060253252467,-0.9579735726416286,-1.8806537273370814,0.42041177569148375,0.986591226984447,0.676845147162614,1.3127711869381498,-0.1322628544174496,1.276016870998575,-2.209245774712722,-0.10094268249779917,0.580423154922689,-0.15967972952382475,1.5846712782159458,0.0
0.31588465051593223,-0.879566136723891,0.49228619373263033,-2.8060810930258966,0.823572214843538,0.270648583587728,-1.1375513745701715,0.33195062297346706,0.6527102923897946,0.5375312473232353,0.6048749841067844,-0.6565790758908188,-0.04264993209666015,0.21342667915919508,-1.148910466873455,1.4418909964935993,0.6679998987236161,1.2791711320643373,-0.2759595852146153,-0.3670212438034722,0.0
0.23879591802659123,-0.9682839090883554,1.305730784712161,-1.428627117232618,-1.3513994934263907,-0.2234811132519194,-1.1768156679725439,-0.9920641942776476,-1.2772331030158681,-0.4017336381661095,0.755286293726454,1.7816576195752194,1.1155671862760796,0.34188844203831403,0.4747084070465332,1.3978511418758144,-0.16553501377184185,0.8560307422857518,-0.03141826005103426,1.0345902991248048,0.0
-0.21315073739029736,0.005254223708461406,0.5019101277795884,-0.3764213428824124,-0.19284899272984066,-0.8223654962863065,-0.6898827953416684,0.3828133298714869,-1.6472491659632924,-0.046314672208013705,0.6850917826989449,1.156351659758382,0.30872304007391377,0.9516122630969306,0.4127485030078619,-0.10505400198736159,-1.6714190450190765,-0.5508931840215632,2.652308061846607,-0.5874781842153933,0.0
-0.018449284339511998,0.18301647924342626,0.7458114840888577,-1.5224629090073267,1.0052523092753933,0.878208984578552,0.2782567760055703,-0.8958490873302225,0.8756005679036766,-0.20947009172487735,0.7350421026501139,0.9630170013118964,2.236931504049316,-0.2027646129673155,-1.1934977761985794,-0.7952549227094193,0.513921558329384,0.31251920317710835,0.3698862658924977,0.8873468547856148,0.0
0.3483554205171915,-0.4364796689701482,0.06726635668597312,-0.15511582907255503,-0.9103532532333215,-1.0595600678213242,2.0809906805333878,-0.5371939175586794,-0.31644875675710127,-0.07169498049897562,-0.20190577286480876,0.9049895138847064,0.7501739242787961,1.4354823717939245,-0.8254173226844765,-0.696048433222451,-0.5112607825265395,0.05867692185390048,0.2598304686133408,0.1872621432827283,0.0
1.262553148076803,0.6120074451647977,1.3355707898508642,-2.3017306669250814,0.7263190244931568,0.7288063971584993,0.0704621882533101,1.3825442445525076,-0.18418284465348836,1.477422891536959,-0.2530999722808076,-1.8022143330528828,0.6444676862089236,-1.7898187355084891,-0.08609684413873835,0.7016242804296638,-0.04346043057467953,1.053447837628788,-1.0473138462794973,0.08427752530093123,0.0
1.594940883182027,1.1121471863621804,0.10813008057818967,-0.27100513249726726,0.6918907635639973,-0.030522249214035166,-0.5097714056410769,0.052944504026269885,2.0880417707667727,-0.49133445483724586,2.28572714990399,-0.46108760826396294,0.41041144540698665,-0.15871901914476136,0.6312185655600835,0.6116827330677536,0.31549170476759214,0.3741137868134476,-0.20953474641437767,-0.717728205586786,0.0
0.25312870024276307,0.8724517541310564,0.26098828012079495,-0.446957374739467,-1.1641274748372383,-1.43745906114149,0.047459526941492115,-0.8276017993822248,1.2855087466851352,0.9689319214662686,-1.2888751402452938,-0.2965433628132176,-0.7162942822562858,-0.36376479615019863,1.5434146940740157,-1.094443740164525,-0.48865974606621554,-1.0274652724724007,-0.1024678107253879,-1.3447054153994982,0.0
1.081300582253114,-0.5939670128951617,0.18222129841384943,-0.860668864413504,-1.7036794200496608,0.6220161613780912,0.5557124871636883,-0.6255288369243168,-0.11810880525009836,1.3303225391288964,0.2993040540554347,-0.42052653611515634,-0.5223133629197475,-1.1646892069832286,-0.35408486505471404,1.7994092111439381,-0.6284173221141852,0.17051381463354065,-0.677945104455716,-1.2757848679373733,0.0
1.1911611996527254,-2.0340986033275548,-1.2066142245029996,0.028071803689906336,2.487215152375334,-0.8190563716580873,-0.5590030908257532,0.042153721761689085,-0.5556764409516474,0.29490850277751496,-1.2281012678827465,-0.566260411119536,-0.7519065486163435,0.015470391481206084,0.7808762154144487,0.9522228825895716,0.8533499968773773,-0.024694208952539085,-0.397714265626605,-0.5303643996655383,0.0
1.5201036787523923,0.34620514983029466,-1.7298448588357285,-0.5043172416632591,-1.2664254809304774,0.42137767001935417,0.3642954717742716,1.1692028940045172,0.4940138569141321,-0.055965804032209736,-1.050322730284655,-0.5773719333808758,0.16915287867994108,0.4719864456471734,-0.9838858062541451,0.43957193128024347,-1.2720344124485339,-1.6161805287179105,0.8807913108579923,-0.934117067400675,0.0
-0.8643260461279372,1.645849943882934,0.12219764024900859,-0.48023915692995195,-0.22439676095656552,-0.9516711136189523,0.3218059001403031,-2.762005305286887,0.7874423329459682,1.2335457408406063,0.10449517873813531,1.1865288004620924,-0.40550655868649366,0.6551332631193031,0.5302283973996198,-0.7243824808974508,-0.8988125976211896,1.1213832660747494,1.0128212189445605,-0.593683124187369,0.0
1.2162750428493356,0.7621392531591683,-0.11936031193563786,2.2191342004639925,2.4116749911376725,-1.5135055227515088,1.7132026934700744,0.060940112778488036,-0.19810950437275532,0.0016218540291119809,-0.2172927823863136,-0.28523355032222697,0.6730500119847216,1.9539974006756577,0.009803874654302222,-1.8138558809428367,1.9398563849438728,-0.17019878194038623,0.35819726299063953,0.3238011727329431,0.0
0.9671076948974738,0.6366538794260851,-1.5030839344226088,0.01556377551784917,-0.7053497115567724,0.17963901356652995,-0.8794477557043628,-0.23425179761808404,1.001422241678392,1.0897324633332233,-0.22101414609530934,-0.028017894059975516,0.6708435900722962,-2.1447257416988688,0.30762005559239647,1.6094457941165337,0.3032756438561679,1.4379512323872439,-1.2060510092100973,0.16570796783949868,0.0
